АВС/ DEF;От;До;Емкость;Оператор;Регион;Территория ГАР;ИНН
909;1000000;1199999;200000;ПАО "ВЫМПЕЛКОМ";Пермский край;Пермский край;7713076301
909;1200000;1299999;100000;ПАО "ВЫМПЕЛКОМ";Республика Коми;Республика Коми;7713076301
909;1300000;1449999;150000;ПАО "ВЫМПЕЛКОМ";Кировская обл.;Кировская область;7713076301
909;1450000;1499999;50000;ПАО "ВЫМПЕЛКОМ";Курганская обл.;Курганская область;7713076301
909;1500000;1699999;200000;ПАО "ВЫМПЕЛКОМ";Москва и Московская область;Город Москва, Московская область;7713076301
909;1700000;1799999;100000;ПАО "ВЫМПЕЛКОМ";Курганская обл.;Курганская область;7713076301
909;1800000;1949999;150000;ПАО "ВЫМПЕЛКОМ";Тюменская обл.;Тюменская область;7713076301
909;1950000;1999999;50000;ПАО "ВЫМПЕЛКОМ";Ямало-Ненецкий АО;Ямало-Ненецкий автономный округ;7713076301
909;2000000;2099999;100000;ПАО "ВЫМПЕЛКОМ";Белгородская обл.;Белгородская область;7713076301
909;2100000;2179999;80000;ПАО "ВЫМПЕЛКОМ";Воронежская обл.;Воронежская область;7713076301
909;2180000;2249999;70000;ПАО "ВЫМПЕЛКОМ";Липецкая обл.;Липецкая область;7713076301
909;2250000;2309999;60000;ПАО "ВЫМПЕЛКОМ";Орловская обл.;Орловская область;7713076301
909;2310000;2359999;50000;ПАО "ВЫМПЕЛКОМ";Тамбовская обл.;Тамбовская область;7713076301
909;2360000;2399999;40000;ПАО "ВЫМПЕЛКОМ";Курская обл.;Курская область;7713076301
909;2400000;2459999;60000;ПАО "ВЫМПЕЛКОМ";Брянская обл.;Брянская область;7713076301
909;2460000;2499999;40000;ПАО "ВЫМПЕЛКОМ";Ивановская обл.;Ивановская область;7713076301
909;2500000;2529999;30000;ПАО "ВЫМПЕЛКОМ";Калужская обл.;Калужская область;7713076301
909;2530000;2569999;40000;ПАО "ВЫМПЕЛКОМ";Костромская обл.;Костромская область;7713076301
909;2570000;2599999;30000;ПАО "ВЫМПЕЛКОМ";Смоленская обл.;Смоленская область;7713076301
909;2600000;2649999;50000;ПАО "ВЫМПЕЛКОМ";Тульская обл.;Тульская область;7713076301
909;2650000;2719999;70000;ПАО "ВЫМПЕЛКОМ";Тверская обл.;Тверская область;7713076301
909;2720000;2759999;40000;ПАО "ВЫМПЕЛКОМ";Владимирская обл.;Владимирская область;7713076301
909;2760000;2819999;60000;ПАО "ВЫМПЕЛКОМ";Ярославская обл.;Ярославская область;7713076301
909;2820000;2999999;180000;ПАО "ВЫМПЕЛКОМ";Нижегородская обл.;Нижегородская область;7713076301
909;3000000;3059999;60000;ПАО "ВЫМПЕЛКОМ";Чувашская Республика;Чувашская Республика - Чувашия;7713076301
909;3060000;3149999;90000;ПАО "ВЫМПЕЛКОМ";Республика Татарстан;Республика Татарстан;7713076301
909;3150000;3229999;80000;ПАО "ВЫМПЕЛКОМ";Пензенская обл.;Пензенская область;7713076301
909;3230000;3239999;10000;ПАО "ВЫМПЕЛКОМ";Самарская обл.;Самарская область;7713076301
909;3240000;3289999;50000;ПАО "ВЫМПЕЛКОМ";Республика Мордовия;Республика Мордовия;7713076301
909;3290000;3299999;10000;ПАО "ВЫМПЕЛКОМ";Самарская обл.;Самарская область;7713076301
909;3300000;3419999;120000;ПАО "ВЫМПЕЛКОМ";Саратовская обл.;Саратовская область;7713076301
909;3420000;3449999;30000;ПАО "ВЫМПЕЛКОМ";Самарская обл.;Самарская область;7713076301
909;3450000;3539999;90000;ПАО "ВЫМПЕЛКОМ";Республика Башкортостан;Республика Башкортостан;7713076301
909;3540000;3619999;80000;ПАО "ВЫМПЕЛКОМ";Ульяновская обл.;Ульяновская область;7713076301
909;3620000;3659999;40000;ПАО "ВЫМПЕЛКОМ";Самарская обл.;Самарская область;7713076301
909;3660000;3699999;40000;ПАО "ВЫМПЕЛКОМ";Республика Марий Эл;Республика Марий Эл;7713076301
909;3700000;3719999;20000;ПАО "ВЫМПЕЛКОМ";Самарская обл.;Самарская область;7713076301
909;3720000;3769999;50000;ПАО "ВЫМПЕЛКОМ";Астраханская обл.;Астраханская область;7713076301
909;3770000;3949999;180000;ПАО "ВЫМПЕЛКОМ";Волгоградская обл.;Волгоградская область;7713076301
909;3950000;3999999;50000;ПАО "ВЫМПЕЛКОМ";Республика Калмыкия;Республика Калмыкия;7713076301
909;4000000;4429999;430000;ПАО "ВЫМПЕЛКОМ";Ростовская обл.;Ростовская область;7713076301
909;4430000;4689999;260000;ПАО "ВЫМПЕЛКОМ";Краснодарский край;Краснодарский край;7713076301
909;4690000;4719999;30000;ПАО "ВЫМПЕЛКОМ";Республика Адыгея;Республика Адыгея;7713076301
909;4720000;4779999;60000;ПАО "ВЫМПЕЛКОМ";Республика Северная Осетия - Алания;Республика Северная Осетия - Алания;7713076301
909;4780000;4869999;90000;ПАО "ВЫМПЕЛКОМ";Республика Дагестан;Республика Дагестан;7713076301
909;4870000;4929999;60000;ПАО "ВЫМПЕЛКОМ";Кабардино-Балкарская Республика;Кабардино-Балкарская Республика;7713076301
909;4930000;4999999;70000;ПАО "ВЫМПЕЛКОМ";Карачаево-Черкесская Республика;Карачаево-Черкесская Республика;7713076301
909;5000000;5079999;80000;ПАО "ВЫМПЕЛКОМ";Алтайский край;Алтайский край;7713076301
909;5080000;5089999;10000;ПАО "ВЫМПЕЛКОМ";Республика Алтай;Республика Алтай;7713076301
909;5090000;5229999;140000;ПАО "ВЫМПЕЛКОМ";Кемеровская область - Кузбасс;Кемеровская область - Кузбасс;7713076301
909;5230000;5239999;10000;ПАО "ВЫМПЕЛКОМ";Красноярский край;Красноярский край;7713076301
909;5240000;5279999;40000;ПАО "ВЫМПЕЛКОМ";Республика Хакасия;Республика Хакасия;7713076301
909;5280000;5289999;10000;ПАО "ВЫМПЕЛКОМ";Республика Тыва;Республика Тыва;7713076301
909;5290000;5349999;60000;ПАО "ВЫМПЕЛКОМ";Новосибирская обл.;Новосибирская область;7713076301
909;5350000;5379999;30000;ПАО "ВЫМПЕЛКОМ";Омская обл.;Омская область;7713076301
909;5380000;5499999;120000;ПАО "ВЫМПЕЛКОМ";Томская обл.;Томская область;7713076301
909;5500000;5569999;70000;ПАО "ВЫМПЕЛКОМ";Архангельская обл.;Архангельская область;7713076301
909;5570000;5649999;80000;ПАО "ВЫМПЕЛКОМ";Мурманская обл.;Мурманская область;7713076301
909;5650000;5669999;20000;ПАО "ВЫМПЕЛКОМ";Новгородская обл.;Новгородская область;7713076301
909;5670000;5729999;60000;ПАО "ВЫМПЕЛКОМ";Республика Карелия;Республика Карелия;7713076301
909;5730000;5769999;40000;ПАО "ВЫМПЕЛКОМ";Псковская обл.;Псковская область;7713076301
909;5770000;5939999;170000;ПАО "ВЫМПЕЛКОМ";г. Санкт-Петербург и Ленинградская область;Город Санкт-Петербург, Ленинградская область;7713076301
909;5940000;5999999;60000;ПАО "ВЫМПЕЛКОМ";Вологодская обл.;Вологодская область;7713076301
909;6000000;6199999;200000;ПАО "ВЫМПЕЛКОМ";Оренбургская обл.;Оренбургская область;7713076301
909;6200000;6999999;800000;ПАО "ВЫМПЕЛКОМ";Москва и Московская область;Город Москва, Московская область;7713076301
909;7000000;7069999;70000;ПАО "ВЫМПЕЛКОМ";Свердловская обл.;Свердловская область;7713076301
909;7070000;7079999;10000;ПАО "ВЫМПЕЛКОМ";Оренбургская обл.;Оренбургская область;7713076301
